Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR1918414,2015-07-10 13:37:27,2015-03-19 05:35:43,41603116,8320623200,41603116,200,3713,,https://sra-download.ncbi.nlm.nih.gov/traces/sra26/SRR/001873/SRR1918414,SRX958905,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP056295,PRJNA278767,2,278767,SRS876252,SAMN03431195,simple,9606,Homo sapiens,GSM1636756,,,,,,,no,,,,,GEO,SRA247200,,public,2DD6078B524B4973A44FD525A419C4A7,A335ED655B98F82CADE09FA3EB4BF33C
ERR1587896,2016-08-17 10:53:29,2016-08-18 11:19:06,613180,153295000,613180,250,33,GRCh37,https://sra-download.ncbi.nlm.nih.gov/traces/era16/ERR/ERR1587/ERR1587896,ERX1658542,17120761,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,850,0,ILLUMINA,Illumina HiSeq 2000,ERP016000,PRJEB14362,,325750,ERS1253573,SAMEA4082463,simple,9606,Homo sapiens,SAMEA4082463,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA689250,,public,7C323702A1A3ABDFEB6B78F54AD3AF38,C717C220F39F618C6A6939ABAD4A9A74
SRR2443157,2015-09-18 16:10:10,2015-09-18 12:05:37,108287093,5414354650,0,50,3445,,https://sra-download.ncbi.nlm.nih.gov/traces/sra34/SRR/002385/SRR2443157,SRX1168282,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP062966,PRJNA294187,2,294187,SRS1048139,SAMN04017794,simple,9606,Homo sapiens,GSM1863643,,,,,,,no,,,,,GEO,SRA292114,,public,4B4F2897A313CF19B406C28279FBBF39,859B13DF8A9DC6F6E23D8A6F0DFDF99B
SRR5174241,2017-03-12 12:12:57,2017-01-13 12:09:51,2482008,248200800,2482008,100,104,,https://sra-download.ncbi.nlm.nih.gov/traces/sra45/SRR/005052/SRR5174241,SRX2490503,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP096727,PRJNA361254,2,361254,SRS1920434,SAMN06227775,simple,9606,Homo sapiens,GSM2456043,,,,,,,no,,,,,GEO,SRA527201,,public,8205E5CA2613DD87CCA8DD9445980FD1,4D7A41411A95C2A1D9583437C2B73C85
SRR1223589,2014-04-14 10:02:10,2014-04-09 00:24:40,26481123,2648112300,26481123,100,1710,,https://sra-download.ncbi.nlm.nih.gov/traces/sra18/SRR/001194/SRR1223589,SRX513360,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP041036,PRJNA244098,2,244098,SRS590303,SAMN02721666,simple,9606,Homo sapiens,GSM1365980,,,,,,,no,,,,,GEO,SRA156980,,public,579868DA1CC8530DD6CB002F871A1CC0,C780773AF20BC91B8E9EB3A8D9E46C85
SRR4058337,2016-10-06 16:17:16,2016-08-24 18:34:35,990421,45559366,0,46,46,,https://sra-download.ncbi.nlm.nih.gov/traces/sra43/SRR/003963/SRR4058337,SRX2047704,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP067844,PRJNA307121,2,307121,SRS1640203,SAMN05566503,simple,9606,Homo sapiens,GSM2271476,,,,,,,no,,,,,GEO,SRA323017,,public,DC6D0DED3B0131779528138156DDBC0D,53E18F30ECEEDA58E89749562FDA712C
SRR1608600,2015-07-10 13:21:08,2014-10-09 02:38:05,8809603,1761920600,8809603,200,943,,https://sra-download.ncbi.nlm.nih.gov/traces/sra22/SRR/001570/SRR1608600,SRX729578,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP048759,PRJNA263397,2,263397,SRS718904,SAMN03100227,simple,9606,Homo sapiens,GSM1521569,,,,,,,no,,,,,GEO,SRA189062,,public,55DE6DB84BC1F54CC45ED66654FB011A,117DD411BBEE3F008B811BA765585E78
SRR1205185,2014-03-25 21:24:09,2014-03-25 21:21:09,34390567,3473447267,0,101,1532,,https://sra-download.ncbi.nlm.nih.gov/traces/sra17/SRR/001176/SRR1205185,SRX501324,TOXOMIRNA112-PE-IL4-1,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP040547,PRJNA241125,,241125,SRS582387,SAMN02692084,simple,9606,Homo sapiens,miRNA-112,,,,,N/A,,no,,,,,JCVI,SRA149189,,public,AAFC1AD08B0AD84EDDA7D25984E5F411,8A345A8A63C7B3B5C68041BF4E961523
SRR1265570,2015-02-23 09:00:52,2014-04-29 13:55:03,19652988,3526507819,0,179,1761,GRCh37,https://sra-download.ncbi.nlm.nih.gov/traces/sra18/SRR/001235/SRR1265570,SRX528959,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP041538,PRJNA245811,2,245811,SRS598656,SAMN02740722,simple,9606,Homo sapiens,GSM1376061,,,,,,,no,,,,,GEO,SRA160415,,public,292D7E3DE725017EBF7C036EE0330886,1E6F00E8A043B5C1965A5F43C573F828
ERR1751505,2017-06-01 16:40:43,2017-06-01 18:54:46,3275618,818904500,3275618,250,332,,https://sra-download.ncbi.nlm.nih.gov/traces/era19/ERR/ERR1751/ERR1751505,ERX1819400,do9307_p,RNA-Seq,Inverse rRNA,TRANSCRIPTOMIC,PAIRED,295,25,ILLUMINA,Illumina HiSeq 2500,ERP020478,PRJEB18540,,388773,ERS1470208,SAMEA24070168,simple,9606,Homo sapiens,E-MTAB-5308:do9307,,,,,,,no,,,,,Lovorka Stojic,ERA775021,,public,2AD91B5E5A4A019E216A1AEDDB1F25DA,18E438E6814CA4C80B1C0094E4F4CDBA
